Freq.	V(vout)/V(vin)
1.28075986132982e+01	(-4.20027240981413e+01dB,8.78327266008048e+01°)
1.28164792416024e+01	(-4.19967121144206e+01dB,8.78312252751242e+01°)
1.28253660276230e+01	(-4.19907001426357e+01dB,8.78297229114259e+01°)
1.28342589756295e+01	(-4.19846881828029e+01dB,8.78282195089963e+01°)
1.28431580898948e+01	(-4.19786762349390e+01dB,8.78267150671215e+01°)
1.28520633746942e+01	(-4.19726642990604e+01dB,8.78252095850868e+01°)
1.28609748343065e+01	(-4.19666523751837e+01dB,8.78237030621772e+01°)
1.28698924730132e+01	(-4.19606404633255e+01dB,8.78221954976774e+01°)
1.28788162950988e+01	(-4.19546285635024e+01dB,8.78206868908714e+01°)
1.28877463048507e+01	(-4.19486166757312e+01dB,8.78191772410426e+01°)
1.28966825065594e+01	(-4.19426048000284e+01dB,8.78176665474741e+01°)
1.29056249045183e+01	(-4.19365929364107e+01dB,8.78161548094486e+01°)
1.29145735030239e+01	(-4.19305810848949e+01dB,8.78146420262482e+01°)
1.29235283063754e+01	(-4.19245692454977e+01dB,8.78131281971544e+01°)
1.29324893188754e+01	(-4.19185574182359e+01dB,8.78116133214484e+01°)
1.29414565448291e+01	(-4.19125456031262e+01dB,8.78100973984108e+01°)
1.29504299885448e+01	(-4.19065338001855e+01dB,8.78085804273218e+01°)
1.29594096543339e+01	(-4.19005220094306e+01dB,8.78070624074611e+01°)
1.29683955465106e+01	(-4.18945102308783e+01dB,8.78055433381079e+01°)
1.29773876693924e+01	(-4.18884984645456e+01dB,8.78040232185407e+01°)
1.29863860272994e+01	(-4.18824867104493e+01dB,8.78025020480380e+01°)
1.29953906245549e+01	(-4.18764749686063e+01dB,8.78009798258774e+01°)
1.30044014654853e+01	(-4.18704632390337e+01dB,8.77994565513360e+01°)
1.30134185544199e+01	(-4.18644515217483e+01dB,8.77979322236908e+01°)
1.30224418956908e+01	(-4.18584398167672e+01dB,8.77964068422179e+01°)
1.30314714936335e+01	(-4.18524281241074e+01dB,8.77948804061932e+01°)
1.30405073525861e+01	(-4.18464164437859e+01dB,8.77933529148919e+01°)
1.30495494768901e+01	(-4.18404047758198e+01dB,8.77918243675887e+01°)
1.30585978708897e+01	(-4.18343931202262e+01dB,8.77902947635581e+01°)
1.30676525389323e+01	(-4.18283814770222e+01dB,8.77887641020738e+01°)
1.30767134853681e+01	(-4.18223698462249e+01dB,8.77872323824092e+01°)
1.30857807145507e+01	(-4.18163582278516e+01dB,8.77856996038371e+01°)
1.30948542308362e+01	(-4.18103466219193e+01dB,8.77841657656298e+01°)
1.31039340385842e+01	(-4.18043350284453e+01dB,8.77826308670593e+01°)
1.31130201421570e+01	(-4.17983234474468e+01dB,8.77810949073968e+01°)
1.31221125459202e+01	(-4.17923118789411e+01dB,8.77795578859132e+01°)
1.31312112542421e+01	(-4.17863003229455e+01dB,8.77780198018790e+01°)
1.31403162714943e+01	(-4.17802887794771e+01dB,8.77764806545640e+01°)
1.31494276020513e+01	(-4.17742772485535e+01dB,8.77749404432376e+01°)
1.31585452502906e+01	(-4.17682657301919e+01dB,8.77733991671688e+01°)
1.31676692205930e+01	(-4.17622542244097e+01dB,8.77718568256258e+01°)
1.31767995173420e+01	(-4.17562427312243e+01dB,8.77703134178767e+01°)
1.31859361449242e+01	(-4.17502312506532e+01dB,8.77687689431889e+01°)
1.31950791077295e+01	(-4.17442197827137e+01dB,8.77672234008293e+01°)
1.32042284101506e+01	(-4.17382083274234e+01dB,8.77656767900644e+01°)
1.32133840565832e+01	(-4.17321968847996e+01dB,8.77641291101600e+01°)
1.32225460514263e+01	(-4.17261854548601e+01dB,8.77625803603816e+01°)
1.32317143990818e+01	(-4.17201740376222e+01dB,8.77610305399943e+01°)
1.32408891039546e+01	(-4.17141626331036e+01dB,8.77594796482624e+01°)
1.32500701704527e+01	(-4.17081512413218e+01dB,8.77579276844498e+01°)
1.32592576029872e+01	(-4.17021398622946e+01dB,8.77563746478202e+01°)
1.32684514059722e+01	(-4.16961284960394e+01dB,8.77548205376363e+01°)
1.32776515838250e+01	(-4.16901171425740e+01dB,8.77532653531608e+01°)
1.32868581409657e+01	(-4.16841058019161e+01dB,8.77517090936555e+01°)
1.32960710818177e+01	(-4.16780944740833e+01dB,8.77501517583820e+01°)
1.33052904108075e+01	(-4.16720831590934e+01dB,8.77485933466012e+01°)
1.33145161323643e+01	(-4.16660718569642e+01dB,8.77470338575736e+01°)
1.33237482509208e+01	(-4.16600605677135e+01dB,8.77454732905591e+01°)
1.33329867709126e+01	(-4.16540492913591e+01dB,8.77439116448174e+01°)
1.33422316967783e+01	(-4.16480380279187e+01dB,8.77423489196073e+01°)
1.33514830329597e+01	(-4.16420267774103e+01dB,8.77407851141873e+01°)
1.33607407839016e+01	(-4.16360155398517e+01dB,8.77392202278155e+01°)
1.33700049540520e+01	(-4.16300043152610e+01dB,8.77376542597493e+01°)
1.33792755478617e+01	(-4.16239931036559e+01dB,8.77360872092456e+01°)
1.33885525697850e+01	(-4.16179819050544e+01dB,8.77345190755611e+01°)
1.33978360242790e+01	(-4.16119707194746e+01dB,8.77329498579516e+01°)
1.34071259158040e+01	(-4.16059595469344e+01dB,8.77313795556726e+01°)
1.34164222488232e+01	(-4.15999483874519e+01dB,8.77298081679791e+01°)
1.34257250278033e+01	(-4.15939372410451e+01dB,8.77282356941256e+01°)
1.34350342572136e+01	(-4.15879261077321e+01dB,8.77266621333661e+01°)
1.34443499415269e+01	(-4.15819149875310e+01dB,8.77250874849541e+01°)
1.34536720852189e+01	(-4.15759038804600e+01dB,8.77235117481424e+01°)
1.34630006927684e+01	(-4.15698927865372e+01dB,8.77219349221837e+01°)
1.34723357686575e+01	(-4.15638817057808e+01dB,8.77203570063298e+01°)
1.34816773173712e+01	(-4.15578706382089e+01dB,8.77187779998321e+01°)
1.34910253433976e+01	(-4.15518595838399e+01dB,8.77171979019418e+01°)
1.35003798512281e+01	(-4.15458485426920e+01dB,8.77156167119091e+01°)
1.35097408453570e+01	(-4.15398375147835e+01dB,8.77140344289841e+01°)
1.35191083302819e+01	(-4.15338265001326e+01dB,8.77124510524162e+01°)
1.35284823105034e+01	(-4.15278154987578e+01dB,8.77108665814544e+01°)
1.35378627905252e+01	(-4.15218045106773e+01dB,8.77092810153469e+01°)
1.35472497748543e+01	(-4.15157935359096e+01dB,8.77076943533419e+01°)
1.35566432680007e+01	(-4.15097825744730e+01dB,8.77061065946867e+01°)
1.35660432744774e+01	(-4.15037716263860e+01dB,8.77045177386282e+01°)
1.35754497988007e+01	(-4.14977606916671e+01dB,8.77029277844128e+01°)
1.35848628454901e+01	(-4.14917497703347e+01dB,8.77013367312864e+01°)
1.35942824190680e+01	(-4.14857388624074e+01dB,8.76997445784945e+01°)
1.36037085240602e+01	(-4.14797279679037e+01dB,8.76981513252818e+01°)
1.36131411649954e+01	(-4.14737170868421e+01dB,8.76965569708927e+01°)
1.36225803464055e+01	(-4.14677062192413e+01dB,8.76949615145712e+01°)
1.36320260728257e+01	(-4.14616953651198e+01dB,8.76933649555606e+01°)
1.36414783487942e+01	(-4.14556845244963e+01dB,8.76917672931037e+01°)
1.36509371788523e+01	(-4.14496736973894e+01dB,8.76901685264429e+01°)
1.36604025675446e+01	(-4.14436628838179e+01dB,8.76885686548199e+01°)
1.36698745194188e+01	(-4.14376520838005e+01dB,8.76869676774761e+01°)
1.36793530390256e+01	(-4.14316412973558e+01dB,8.76853655936524e+01°)
1.36888381309191e+01	(-4.14256305245028e+01dB,8.76837624025889e+01°)
1.36983297996563e+01	(-4.14196197652601e+01dB,8.76821581035255e+01°)
1.37078280497977e+01	(-4.14136090196465e+01dB,8.76805526957015e+01°)
1.37173328859067e+01	(-4.14075982876810e+01dB,8.76789461783556e+01°)
1.37268443125498e+01	(-4.14015875693824e+01dB,8.76773385507261e+01°)
1.37363623342969e+01	(-4.13955768647696e+01dB,8.76757298120507e+01°)
1.37458869557210e+01	(-4.13895661738615e+01dB,8.76741199615666e+01°)
1.37554181813981e+01	(-4.13835554966771e+01dB,8.76725089985105e+01°)
1.37649560159077e+01	(-4.13775448332353e+01dB,8.76708969221186e+01°)
1.37745004638321e+01	(-4.13715341835552e+01dB,8.76692837316267e+01°)
1.37840515297570e+01	(-4.13655235476558e+01dB,8.76676694262698e+01°)
1.37936092182713e+01	(-4.13595129255560e+01dB,8.76660540052827e+01°)
1.38031735339670e+01	(-4.13535023172751e+01dB,8.76644374678995e+01°)
1.38127444814393e+01	(-4.13474917228321e+01dB,8.76628198133537e+01°)
1.38223220652865e+01	(-4.13414811422461e+01dB,8.76612010408786e+01°)
1.38319062901104e+01	(-4.13354705755364e+01dB,8.76595811497066e+01°)
1.38414971605155e+01	(-4.13294600227220e+01dB,8.76579601390700e+01°)
1.38510946811100e+01	(-4.13234494838223e+01dB,8.76563380082001e+01°)
1.38606988565049e+01	(-4.13174389588563e+01dB,8.76547147563282e+01°)
1.38703096913146e+01	(-4.13114284478435e+01dB,8.76530903826846e+01°)
1.38799271901566e+01	(-4.13054179508031e+01dB,8.76514648864995e+01°)
1.38895513576518e+01	(-4.12994074677544e+01dB,8.76498382670023e+01°)
1.38991821984241e+01	(-4.12933969987168e+01dB,8.76482105234220e+01°)
1.39088197171006e+01	(-4.12873865437096e+01dB,8.76465816549870e+01°)
1.39184639183117e+01	(-4.12813761027522e+01dB,8.76449516609252e+01°)
1.39281148066911e+01	(-4.12753656758641e+01dB,8.76433205404642e+01°)
1.39377723868754e+01	(-4.12693552630647e+01dB,8.76416882928308e+01°)
1.39474366635048e+01	(-4.12633448643735e+01dB,8.76400549172513e+01°)
1.39571076412224e+01	(-4.12573344798100e+01dB,8.76384204129517e+01°)
1.39667853246747e+01	(-4.12513241093937e+01dB,8.76367847791572e+01°)
1.39764697185114e+01	(-4.12453137531442e+01dB,8.76351480150927e+01°)
1.39861608273853e+01	(-4.12393034110810e+01dB,8.76335101199826e+01°)
1.39958586559527e+01	(-4.12332930832238e+01dB,8.76318710930504e+01°)
1.40055632088728e+01	(-4.12272827695923e+01dB,8.76302309335196e+01°)
1.40152744908082e+01	(-4.12212724702060e+01dB,8.76285896406129e+01°)
1.40249925064248e+01	(-4.12152621850848e+01dB,8.76269472135524e+01°)
1.40347172603915e+01	(-4.12092519142482e+01dB,8.76253036515598e+01°)
1.40444487573807e+01	(-4.12032416577161e+01dB,8.76236589538564e+01°)
1.40541870020679e+01	(-4.11972314155082e+01dB,8.76220131196627e+01°)
1.40639319991319e+01	(-4.11912211876444e+01dB,8.76203661481989e+01°)
1.40736837532547e+01	(-4.11852109741444e+01dB,8.76187180386845e+01°)
1.40834422691216e+01	(-4.11792007750281e+01dB,8.76170687903388e+01°)
1.40932075514210e+01	(-4.11731905903154e+01dB,8.76154184023800e+01°)
1.41029796048447e+01	(-4.11671804200263e+01dB,8.76137668740264e+01°)
1.41127584340877e+01	(-4.11611702641806e+01dB,8.76121142044954e+01°)
1.41225440438483e+01	(-4.11551601227983e+01dB,8.76104603930040e+01°)
1.41323364388281e+01	(-4.11491499958995e+01dB,8.76088054387685e+01°)
1.41421356237317e+01	(-4.11431398835041e+01dB,8.76071493410050e+01°)
1.41519416032673e+01	(-4.11371297856322e+01dB,8.76054920989289e+01°)
1.41617543821462e+01	(-4.11311197023038e+01dB,8.76038337117549e+01°)
1.41715739650829e+01	(-4.11251096335392e+01dB,8.76021741786974e+01°)
1.41814003567954e+01	(-4.11190995793583e+01dB,8.76005134989703e+01°)
1.41912335620046e+01	(-4.11130895397814e+01dB,8.75988516717868e+01°)
1.42010735854351e+01	(-4.11070795148286e+01dB,8.75971886963597e+01°)
1.42109204318144e+01	(-4.11010695045203e+01dB,8.75955245719011e+01°)
1.42207741058735e+01	(-4.10950595088765e+01dB,8.75938592976229e+01°)
1.42306346123467e+01	(-4.10890495279176e+01dB,8.75921928727361e+01°)
1.42405019559715e+01	(-4.10830395616639e+01dB,8.75905252964515e+01°)
1.42503761414886e+01	(-4.10770296101358e+01dB,8.75888565679790e+01°)
1.42602571736422e+01	(-4.10710196733535e+01dB,8.75871866865284e+01°)
1.42701450571796e+01	(-4.10650097513374e+01dB,8.75855156513085e+01°)
1.42800397968514e+01	(-4.10589998441080e+01dB,8.75838434615280e+01°)
1.42899413974117e+01	(-4.10529899516858e+01dB,8.75821701163949e+01°)
1.42998498636177e+01	(-4.10469800740911e+01dB,8.75804956151166e+01°)
1.43097652002299e+01	(-4.10409702113444e+01dB,8.75788199569000e+01°)
1.43196874120122e+01	(-4.10349603634664e+01dB,8.75771431409515e+01°)
1.43296165037318e+01	(-4.10289505304775e+01dB,8.75754651664769e+01°)
1.43395524801591e+01	(-4.10229407123983e+01dB,8.75737860326817e+01°)
1.43494953460678e+01	(-4.10169309092495e+01dB,8.75721057387705e+01°)
1.43594451062352e+01	(-4.10109211210517e+01dB,8.75704242839477e+01°)
1.43694017654414e+01	(-4.10049113478254e+01dB,8.75687416674169e+01°)
1.43793653284704e+01	(-4.09989015895916e+01dB,8.75670578883814e+01°)
1.43893358001090e+01	(-4.09928918463708e+01dB,8.75653729460438e+01°)
1.43993131851477e+01	(-4.09868821181838e+01dB,8.75636868396063e+01°)
1.44092974883800e+01	(-4.09808724050514e+01dB,8.75619995682704e+01°)
1.44192887146031e+01	(-4.09748627069944e+01dB,8.75603111312371e+01°)
1.44292868686171e+01	(-4.09688530240336e+01dB,8.75586215277071e+01°)
1.44392919552258e+01	(-4.09628433561900e+01dB,8.75569307568802e+01°)
1.44493039792361e+01	(-4.09568337034843e+01dB,8.75552388179559e+01°)
1.44593229454583e+01	(-4.09508240659376e+01dB,8.75535457101332e+01°)
1.44693488587061e+01	(-4.09448144435707e+01dB,8.75518514326103e+01°)
1.44793817237964e+01	(-4.09388048364047e+01dB,8.75501559845852e+01°)
1.44894215455496e+01	(-4.09327952444606e+01dB,8.75484593652550e+01°)
1.44994683287894e+01	(-4.09267856677594e+01dB,8.75467615738167e+01°)
1.45095220783426e+01	(-4.09207761063221e+01dB,8.75450626094663e+01°)
1.45195827990398e+01	(-4.09147665601700e+01dB,8.75433624713995e+01°)
1.45296504957146e+01	(-4.09087570293240e+01dB,8.75416611588116e+01°)
1.45397251732040e+01	(-4.09027475138054e+01dB,8.75399586708971e+01°)
1.45498068363484e+01	(-4.08967380136353e+01dB,8.75382550068501e+01°)
1.45598954899917e+01	(-4.08907285288350e+01dB,8.75365501658640e+01°)
1.45699911389810e+01	(-4.08847190594257e+01dB,8.75348441471319e+01°)
1.45800937881666e+01	(-4.08787096054286e+01dB,8.75331369498462e+01°)
1.45902034424026e+01	(-4.08727001668652e+01dB,8.75314285731988e+01°)
1.46003201065461e+01	(-4.08666907437566e+01dB,8.75297190163810e+01°)
1.46104437854576e+01	(-4.08606813361243e+01dB,8.75280082785837e+01°)
1.46205744840012e+01	(-4.08546719439896e+01dB,8.75262963589971e+01°)
1.46307122070441e+01	(-4.08486625673740e+01dB,8.75245832568110e+01°)
1.46408569594571e+01	(-4.08426532062989e+01dB,8.75228689712146e+01°)
1.46510087461143e+01	(-4.08366438607859e+01dB,8.75211535013965e+01°)
1.46611675718930e+01	(-4.08306345308563e+01dB,8.75194368465447e+01°)
1.46713334416741e+01	(-4.08246252165318e+01dB,8.75177190058469e+01°)
1.46815063603419e+01	(-4.08186159178339e+01dB,8.75159999784901e+01°)
1.46916863327840e+01	(-4.08126066347841e+01dB,8.75142797636607e+01°)
1.47018733638913e+01	(-4.08065973674043e+01dB,8.75125583605447e+01°)
1.47120674585583e+01	(-4.08005881157159e+01dB,8.75108357683274e+01°)
1.47222686216827e+01	(-4.07945788797407e+01dB,8.75091119861936e+01°)
1.47324768581657e+01	(-4.07885696595003e+01dB,8.75073870133277e+01°)
1.47426921729119e+01	(-4.07825604550167e+01dB,8.75056608489134e+01°)
1.47529145708293e+01	(-4.07765512663114e+01dB,8.75039334921339e+01°)
1.47631440568292e+01	(-4.07705420934063e+01dB,8.75022049421718e+01°)
1.47733806358265e+01	(-4.07645329363233e+01dB,8.75004751982093e+01°)
1.47836243127393e+01	(-4.07585237950843e+01dB,8.74987442594278e+01°)
1.47938750924893e+01	(-4.07525146697110e+01dB,8.74970121250084e+01°)
1.48041329800014e+01	(-4.07465055602255e+01dB,8.74952787941315e+01°)
1.48143979802041e+01	(-4.07404964666496e+01dB,8.74935442659771e+01°)
1.48246700980293e+01	(-4.07344873890055e+01dB,8.74918085397245e+01°)
1.48349493384121e+01	(-4.07284783273150e+01dB,8.74900716145524e+01°)
1.48452357062914e+01	(-4.07224692816003e+01dB,8.74883334896393e+01°)
1.48555292066092e+01	(-4.07164602518835e+01dB,8.74865941641628e+01°)
1.48658298443111e+01	(-4.07104512381865e+01dB,8.74848536372999e+01°)
1.48761376243460e+01	(-4.07044422405317e+01dB,8.74831119082275e+01°)
1.48864525516663e+01	(-4.06984332589410e+01dB,8.74813689761214e+01°)
1.48967746312280e+01	(-4.06924242934368e+01dB,8.74796248401572e+01°)
1.49071038679901e+01	(-4.06864153440413e+01dB,8.74778794995099e+01°)
1.49174402669156e+01	(-4.06804064107767e+01dB,8.74761329533539e+01°)
1.49277838329705e+01	(-4.06743974936653e+01dB,8.74743852008630e+01°)
1.49381345711244e+01	(-4.06683885927295e+01dB,8.74726362412105e+01°)
1.49484924863503e+01	(-4.06623797079915e+01dB,8.74708860735691e+01°)
1.49588575836248e+01	(-4.06563708394739e+01dB,8.74691346971111e+01°)
1.49692298679279e+01	(-4.06503619871989e+01dB,8.74673821110081e+01°)
1.49796093442428e+01	(-4.06443531511891e+01dB,8.74656283144312e+01°)
1.49899960175564e+01	(-4.06383443314668e+01dB,8.74638733065508e+01°)
1.50003898928591e+01	(-4.06323355280547e+01dB,8.74621170865370e+01°)
1.50107909751447e+01	(-4.06263267409753e+01dB,8.74603596535592e+01°)
1.50211992694103e+01	(-4.06203179702510e+01dB,8.74586010067863e+01°)
1.50316147806566e+01	(-4.06143092159046e+01dB,8.74568411453865e+01°)
1.50420375138878e+01	(-4.06083004779587e+01dB,8.74550800685277e+01°)
1.50524674741116e+01	(-4.06022917564358e+01dB,8.74533177753769e+01°)
1.50629046663391e+01	(-4.05962830513588e+01dB,8.74515542651009e+01°)
1.50733490955848e+01	(-4.05902743627503e+01dB,8.74497895368657e+01°)
1.50838007668668e+01	(-4.05842656906331e+01dB,8.74480235898369e+01°)
1.50942596852066e+01	(-4.05782570350299e+01dB,8.74462564231794e+01°)
1.51047258556292e+01	(-4.05722483959637e+01dB,8.74444880360576e+01°)
1.51151992831632e+01	(-4.05662397734572e+01dB,8.74427184276354e+01°)
1.51256799728406e+01	(-4.05602311675333e+01dB,8.74409475970760e+01°)
1.51361679296968e+01	(-4.05542225782150e+01dB,8.74391755435423e+01°)
1.51466631587707e+01	(-4.05482140055251e+01dB,8.74374022661963e+01°)
1.51571656651050e+01	(-4.05422054494867e+01dB,8.74356277641997e+01°)
1.51676754537454e+01	(-4.05361969101228e+01dB,8.74338520367136e+01°)
1.51781925297415e+01	(-4.05301883874564e+01dB,8.74320750828984e+01°)
1.51887168981463e+01	(-4.05241798815105e+01dB,8.74302969019140e+01°)
1.51992485640162e+01	(-4.05181713923083e+01dB,8.74285174929198e+01°)
1.52097875324111e+01	(-4.05121629198730e+01dB,8.74267368550747e+01°)
1.52203338083946e+01	(-4.05061544642276e+01dB,8.74249549875369e+01°)
1.52308873970336e+01	(-4.05001460253954e+01dB,8.74231718894640e+01°)
1.52414483033987e+01	(-4.04941376033996e+01dB,8.74213875600132e+01°)
1.52520165325639e+01	(-4.04881291982634e+01dB,8.74196019983411e+01°)
1.52625920896066e+01	(-4.04821208100102e+01dB,8.74178152036036e+01°)
1.52731749796080e+01	(-4.04761124386633e+01dB,8.74160271749561e+01°)
1.52837652076527e+01	(-4.04701040842461e+01dB,8.74142379115536e+01°)
1.52943627788287e+01	(-4.04640957467819e+01dB,8.74124474125503e+01°)
1.53049676982277e+01	(-4.04580874262941e+01dB,8.74106556771000e+01°)
1.53155799709448e+01	(-4.04520791228063e+01dB,8.74088627043558e+01°)
1.53261996020789e+01	(-4.04460708363418e+01dB,8.74070684934704e+01°)
1.53368265967319e+01	(-4.04400625669243e+01dB,8.74052730435958e+01°)
1.53474609600099e+01	(-4.04340543145772e+01dB,8.74034763538834e+01°)
1.53581026970220e+01	(-4.04280460793242e+01dB,8.74016784234843e+01°)
1.53687518128812e+01	(-4.04220378611889e+01dB,8.73998792515486e+01°)
1.53794083127037e+01	(-4.04160296601948e+01dB,8.73980788372263e+01°)
1.53900722016097e+01	(-4.04100214763658e+01dB,8.73962771796664e+01°)
1.54007434847225e+01	(-4.04040133097255e+01dB,8.73944742780177e+01°)
1.54114221671692e+01	(-4.03980051602977e+01dB,8.73926701314282e+01°)
1.54221082540805e+01	(-4.03919970281060e+01dB,8.73908647390454e+01°)
1.54328017505904e+01	(-4.03859889131745e+01dB,8.73890581000163e+01°)
1.54435026618367e+01	(-4.03799808155268e+01dB,8.73872502134872e+01°)
1.54542109929608e+01	(-4.03739727351869e+01dB,8.73854410786039e+01°)
1.54649267491074e+01	(-4.03679646721787e+01dB,8.73836306945117e+01°)
1.54756499354250e+01	(-4.03619566265262e+01dB,8.73818190603551e+01°)
1.54863805570655e+01	(-4.03559485982532e+01dB,8.73800061752783e+01°)
1.54971186191845e+01	(-4.03499405873838e+01dB,8.73781920384248e+01°)
1.55078641269412e+01	(-4.03439325939421e+01dB,8.73763766489375e+01°)
